@relation Kriptoanaliza4
@attribute a_1 numeric
@attribute a_2 numeric
@attribute a_3 numeric
@attribute a_4 numeric
@attribute a_5 numeric
@attribute a_6 numeric
@attribute a_7 numeric
@attribute a_8 numeric
@attribute a_9 numeric
@attribute a_10 numeric
@attribute a_11 numeric
@attribute a_12 numeric
@attribute a_13 numeric
@attribute a_14 numeric
@attribute klasifikacija {ENG, GRC, DUT, SPA}
@data
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4667, 19.0000, 1.3833, 3.8846, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.8333, 18.0000, 1.3750, 3.9252, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.8571, 24.0000, 1.3833, 3.6701, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7500, 20.0000, 1.3833, 3.9056, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5333, 20.0000, 1.3833, 3.8284, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6923, 21.0000, 1.3917, 3.7817, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4615, 19.0000, 1.4000, 3.8736, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1250, 21.0000, 1.3917, 3.8665, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5714, 21.0000, 1.4000, 3.8347, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 5.8125, 20.0000, 1.3833, 3.8973, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.3889, 20.0000, 1.3833, 3.7916, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5385, 22.0000, 1.3583, 3.8006, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 7.2500, 23.0000, 1.3667, 3.7480, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 6.6667, 21.0000, 1.3583, 3.8893, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0714, 20.0000, 1.3500, 3.8604, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.6000, 18.0000, 1.4000, 3.9575, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.4545, 18.0000, 1.3917, 3.9096, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.4444, 22.0000, 1.3750, 3.6597, SPA
0.0309278351, 0.0309278351, 0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 5.8000, 23.0000, 1.3833, 3.9358, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.5000, 20.0000, 1.4000, 3.8962, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0833, 22.0000, 1.4000, 3.7218, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3333, 19.0000, 1.3833, 3.8968, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1250, 20.0000, 1.3833, 3.8377, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5714, 21.0000, 1.3750, 3.8244, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 7.4167, 21.0000, 1.4000, 3.9841, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.8182, 19.0000, 1.4000, 3.8912, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0769, 21.0000, 1.4000, 3.8510, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 7.8333, 22.0000, 1.4000, 3.8956, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1429, 20.0000, 1.4000, 3.9021, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6154, 19.0000, 1.4000, 3.9113, SPA
0.0309278351, 0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 5.2941, 30.0000, 1.3417, 3.7749, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9375, 21.0000, 1.3833, 3.8340, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7143, 18.0000, 1.3833, 3.8908, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.5882, 19.0000, 1.3833, 3.7356, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7500, 19.0000, 1.3833, 3.8163, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6429, 21.0000, 1.3833, 3.8284, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1250, 16.0000, 1.3833, 3.9028, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8000, 21.0000, 1.3667, 3.8203, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5333, 22.0000, 1.4000, 3.7475, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.8571, 20.0000, 1.3917, 3.8021, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0000, 20.0000, 1.4000, 3.7152, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.4375, 20.0000, 1.3833, 3.8686, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0000, 19.0000, 1.3750, 3.8297, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.7000, 21.0000, 1.3833, 3.8195, SPA
0.0309278351, 0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1333, 23.0000, 1.3500, 3.7694, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.1538, 19.0000, 1.3750, 3.9333, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7143, 22.0000, 1.3833, 3.7683, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7692, 23.0000, 1.4000, 3.7975, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4286, 18.0000, 1.4000, 3.9094, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.6154, 20.0000, 1.4000, 3.9307, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7333, 19.0000, 1.3833, 3.7983, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.0000, 19.0000, 1.3750, 3.9140, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.8571, 24.0000, 1.3917, 3.5940, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.6429, 22.0000, 1.4000, 3.7056, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7143, 19.0000, 1.3500, 3.9056, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.2000, 18.0000, 1.4000, 3.9964, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0769, 19.0000, 1.3583, 3.9039, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.3636, 17.0000, 1.3750, 3.9331, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.9167, 20.0000, 1.4000, 3.8587, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1538, 19.0000, 1.4000, 3.9909, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7143, 20.0000, 1.4000, 3.7635, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.1667, 20.0000, 1.4000, 3.9453, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 4.8235, 23.0000, 1.3833, 3.8421, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9286, 20.0000, 1.4000, 3.7881, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0769, 20.0000, 1.4000, 3.8325, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7059, 23.0000, 1.4000, 3.8363, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0769, 18.0000, 1.4000, 3.8864, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9375, 20.0000, 1.3833, 3.8587, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.5000, 20.0000, 1.3833, 3.7893, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8750, 20.0000, 1.3750, 3.7698, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.5625, 19.0000, 1.3917, 3.8527, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5385, 22.0000, 1.4000, 3.8080, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8333, 19.0000, 1.3667, 3.8257, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.2500, 18.0000, 1.3833, 3.9179, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0000, 18.0000, 1.3833, 3.8821, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.6364, 20.0000, 1.4000, 3.8794, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7857, 21.0000, 1.3500, 3.7656, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.1765, 23.0000, 1.3667, 3.7233, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3571, 20.0000, 1.3750, 3.8102, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.4545, 22.0000, 1.4000, 3.7699, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7692, 22.0000, 1.4000, 3.9000, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.2353, 22.0000, 1.3667, 3.6478, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0625, 20.0000, 1.4000, 3.9803, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3333, 20.0000, 1.4000, 3.7755, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.2778, 18.0000, 1.3833, 3.8240, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5333, 20.0000, 1.3833, 3.8763, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6154, 19.0000, 1.3833, 3.7802, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7857, 21.0000, 1.4000, 3.7543, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3571, 22.0000, 1.3583, 3.8365, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.4545, 18.0000, 1.3833, 3.9682, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.5000, 23.0000, 1.3833, 3.7763, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.3529, 23.0000, 1.3917, 3.7204, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 7.6667, 27.0000, 1.4000, 3.9220, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.2000, 19.0000, 1.3833, 3.9110, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3846, 21.0000, 1.4000, 3.8250, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5714, 21.0000, 1.3583, 3.7843, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0000, 19.0000, 1.3833, 3.8722, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.3529, 22.0000, 1.4000, 3.7641, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3333, 21.0000, 1.4000, 3.8477, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3333, 20.0000, 1.4000, 3.8754, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 6.9231, 21.0000, 1.4000, 3.7155, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7692, 21.0000, 1.3833, 3.8064, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0000, 18.0000, 1.3667, 3.8660, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.8889, 21.0000, 1.3833, 3.7380, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1429, 19.0000, 1.4000, 3.8021, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6429, 20.0000, 1.3833, 3.8182, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.3529, 20.0000, 1.4000, 3.7787, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.7059, 18.0000, 1.4000, 3.9498, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.8462, 20.0000, 1.4000, 3.8242, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.2500, 18.0000, 1.3833, 3.8948, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.5789, 20.0000, 1.4000, 3.7431, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.6250, 17.0000, 1.4000, 3.9490, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.3810, 18.0000, 1.3667, 3.8780, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6154, 18.0000, 1.3750, 3.9122, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.1818, 17.0000, 1.3667, 3.8952, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4667, 19.0000, 1.3833, 3.9054, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.8333, 18.0000, 1.3750, 3.9269, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3846, 20.0000, 1.3833, 3.8715, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6923, 20.0000, 1.3833, 3.7633, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3077, 21.0000, 1.4000, 3.8296, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.0909, 24.0000, 1.3667, 3.6750, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.6667, 21.0000, 1.3833, 3.7933, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0000, 23.0000, 1.3667, 3.6762, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.5385, 19.0000, 1.3917, 3.9473, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1429, 20.0000, 1.3833, 3.8118, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7500, 19.0000, 1.3583, 3.8468, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.1053, 19.0000, 1.4000, 3.8813, SPA
